Sidi Bouzid,13,171,824,20,67,894,60,61,4180,93,299,5898,1,october,2014,1.577,5.07
Tozeur,0,0,73,0,0,79,0,1,446,0,1,598,1,october,2014,0,0.167
Medenine,0,0,0,0,0,0,0,0,0,0,0,0,1,october,2014,0,0
Tataouin,18,12,79,15,22,65,32,35,597,65,69,741,1,october,2014,8.772,9.312
Tunis,0,0,0,0,0,0,0,0,0,0,0,0,2,october,2014,0,0
Ariana,0,0,122,4,0,102,5,1,717,9,1,941,2,october,2014,0.956,0.106
Mannouba,0,0,0,4,0,21,11,0,117,15,0,138,2,october,2014,10.87,0
Ben Arous,18,79,448,15,24,222,6,22,1319,39,125,1989,2,october,2014,1.961,6.285
Bizerte,22,254,767,11,108,600,51,320,2501,84,682,3868,2,october,2014,2.172,17.632
Nabeul,32,347,1169,25,144,825,108,445,4525,165,936,6519,2,october,2014,2.531,14.358
Zaghouan,18,0,216,11,0,189,24,0,1343,53,0,1748,2,october,2014,3.032,0
Beja,0,0,36,11,0,102,32,0,560,43,0,698,2,october,2014,6.16,0
Jendouba ,49,176,559,17,77,516,51,32,2002,117,285,3077,2,october,2014,3.802,9.262
Le Kef,0,402,699,170,0,493,473,0,3862,643,402,5054,2,october,2014,12.723,7.954
Siliana,10,0,148,50,0,381,175,0,2385,235,0,2914,2,october,2014,8.065,0
Kairouan,95,156,1427,119,77,1010,225,193,6008,439,426,8445,2,october,2014,5.198,5.044
Sousse,22,240,1010,41,100,1301,160,304,3136,223,644,5447,2,october,2014,4.094,11.823
Mahdia,63,76,447,22,0,151,29,0,1002,114,76,1600,2,october,2014,7.125,4.75
Monastir,10,0,153,27,0,270,60,1,789,97,1,1212,2,october,2014,8.003,0.083
Kasserine,75,2,778,37,1,342,54,29,1769,166,32,2889,2,october,2014,5.746,1.108
Sfax,0,0,0,0,0,0,0,0,0,0,0,0,2,october,2014,0,0
Gabes,79,154,1877,94,49,1085,198,204,3251,371,407,6213,2,october,2014,5.971,6.551
Kebili,99,210,950,52,69,692,274,258,3992,425,537,5634,2,october,2014,7.543,9.531
Gafsa,0,0,0,0,0,0,0,0,0,0,0,0,2,october,2014,0,0
Sidi Bouzid,58,303,1029,42,87,803,63,165,3920,163,555,5752,2,october,2014,2.834,9.649
Tozeur,3,14,139,27,22,204,70,34,901,100,70,1244,2,october,2014,8.039,5.627
Medenine,2,15,808,9,14,871,12,53,3246,23,82,4925,2,october,2014,0.467,1.665
Tataouin,13,22,164,12,28,126,54,70,775,79,120,1065,2,october,2014,7.418,11.268
Tunis,0,0,0,0,0,0,0,0,0,0,0,0,3,october,2014,0,0
Ariana,13,0,135,13,0,128,25,0,623,51,0,886,3,october,2014,5.756,0
Mannouba,22,0,147,14,0,79,39,0,431,75,0,657,3,october,2014,11.416,0
Ben Arous,21,130,397,15,26,213,8,28,1216,44,184,1826,3,october,2014,2.41,10.077
Bizerte,11,201,536,21,105,525,55,279,2306,87,585,3367,3,october,2014,2.584,17.375
Nabeul,25,409,961,36,151,669,129,364,4527,190,924,6157,3,october,2014,3.086,15.007
Zaghouan,0,0,0,0,0,0,0,0,0,0,0,0,3,october,2014,0,0
Beja,9,62,242,6,0,33,3,0,272,18,62,547,3,october,2014,3.291,11.335
Jendouba ,41,283,580,39,120,623,52,66,1986,132,469,3189,3,october,2014,4.139,14.707
Le Kef,0,320,545,135,0,462,512,0,4072,647,320,5079,3,october,2014,12.739,6.3
Siliana,21,0,179,91,0,381,231,0,1976,343,0,2536,3,october,2014,13.525,0
Kairouan,38,216,1166,84,131,906,239,321,5520,361,668,7592,3,october,2014,4.755,8.799
Sousse,30,229,926,35,82,1043,105,245,2971,170,556,4940,3,october,2014,3.441,11.255
Mahdia,48,78,488,23,0,182,59,0,1061,130,78,1731,3,october,2014,7.51,4.506
Monastir,14,2,128,77,0,268,154,4,1004,245,6,1400,3,october,2014,17.5,0.429
Kasserine,44,3,918,17,2,205,50,33,1604,111,38,2727,3,october,2014,4.07,1.393
Sfax,50,106,815,118,164,1051,188,175,3950,356,445,5816,3,october,2014,6.121,7.651
Gabes,62,56,816,57,36,612,86,135,4169,205,227,5597,3,october,2014,3.663,4.056
Kebili,69,215,854,40,86,577,222,310,3545,331,611,4976,3,october,2014,6.652,12.279
Gafsa,0,0,0,0,0,0,0,0,0,0,0,0,3,october,2014,0,0
Sidi Bouzid,31,209,1032,46,68,917,77,115,4424,154,392,6373,3,october,2014,2.416,6.151
Tozeur,5,14,75,4,24,546,26,58,619,35,96,1240,3,october,2014,2.823,7.742
Medenine,9,29,819,16,10,635,44,53,2708,69,92,4162,3,october,2014,1.658,2.21
Tataouin,16,36,130,15,32,110,47,64,777,78,132,1017,3,october,2014,7.67,12.979
Tunis,38,266,615,29,92,396,60,148,1058,127,506,2069,4,october,2014,6.138,24.456
Ariana,12,11,164,10,15,145,17,5,911,39,31,1220,4,october,2014,3.197,2.541
Mannouba,24,0,279,28,0,94,61,0,630,113,0,1003,4,october,2014,11.266,0
Ben Arous,5,40,245,26,24,128,18,23,905,49,87,1278,4,october,2014,3.834,6.808
Bizerte,12,131,539,7,62,449,53,140,1783,72,333,2771,4,october,2014,2.598,12.017
Nabeul,32,312,912,31,131,622,98,435,4138,161,878,5672,4,october,2014,2.839,15.48
Zaghouan,15,0,372,8,0,220,26,0,1076,49,0,1668,4,october,2014,2.938,0
Beja,0,82,132,6,0,51,9,17,393,15,99,576,4,october,2014,2.604,17.188
Jendouba ,57,316,645,33,120,698,69,62,2177,159,498,3520,4,october,2014,4.517,14.148
Le Kef,0,392,632,143,0,556,481,0,3437,624,392,4625,4,october,2014,13.492,8.476
Siliana,16,0,126,51,0,287,110,0,1846,177,0,2259,4,october,2014,7.835,0
Kairouan,67,193,1168,86,56,839,240,189,4512,393,438,6519,4,october,2014,6.029,6.719
Sousse,50,217,889,49,90,838,134,282,3082,233,589,4809,4,october,2014,4.845,12.248
Mahdia,121,60,476,28,0,180,56,0,930,205,60,1586,4,october,2014,12.926,3.783
Monastir,17,1,77,58,2,327,167,3,931,242,6,1335,4,october,2014,18.127,0.449
Kasserine,120,6,983,53,10,292,92,45,2230,265,61,3505,4,october,2014,7.561,1.74
Sfax,65,132,1161,128,171,1068,255,187,3395,448,490,5624,4,october,2014,7.966,8.713
Gabes,53,82,758,64,57,538,147,192,3758,264,331,5054,4,october,2014,5.224,6.549
Kebili,51,200,845,38,39,517,192,186,2991,281,425,4353,4,october,2014,6.455,9.763
Gafsa,0,0,0,0,0,0,0,0,0,0,0,0,4,october,2014,0,0
Sidi Bouzid,79,320,1307,38,155,1104,129,287,5313,246,762,7724,4,october,2014,3.185,9.865
Tozeur,4,12,63,21,16,82,50,36,328,75,64,473,4,october,2014,15.856,13.531
Medenine,8,23,507,18,13,528,36,42,2535,62,78,3570,4,october,2014,1.737,2.185
Tataouin,25,21,110,25,12,84,41,55,715,91,88,909,4,october,2014,10.011,9.681
Tunis,26,360,777,19,155,524,59,148,1028,104,663,2329,5,october,2014,4.465,28.467
Ariana,19,0,148,10,0,123,20,0,730,49,0,1001,5,october,2014,4.895,0
Mannouba,0,0,0,0,0,0,0,0,0,0,0,0,5,october,2014,0,0
Ben Arous,15,60,339,18,12,168,55,19,1112,88,91,1619,5,october,2014,5.435,5.621
Bizerte,8,212,575,7,130,490,81,278,2179,96,620,3244,5,october,2014,2.959,19.112
Nabeul,42,387,1059,53,216,741,218,535,4767,313,1138,6567,5,october,2014,4.766,17.329
Zaghouan,0,0,0,0,0,0,0,0,0,0,0,0,5,october,2014,0,0
Beja,20,11,228,4,62,139,8,8,487,32,81,854,5,october,2014,3.747,9.485
Jendouba ,67,224,560,27,92,467,90,71,1948,184,387,2975,5,october,2014,6.185,13.008
Le Kef,0,224,590,125,0,427,394,0,3819,519,224,4836,5,october,2014,10.732,4.632
Siliana,0,0,0,0,0,0,0,0,0,0,0,0,5,october,2014,0,0
Kairouan,96,197,1444,109,112,1112,317,271,6199,522,580,8755,5,october,2014,5.962,6.625
Sousse,50,300,1023,52,140,1093,143,285,3009,245,725,5125,5,october,2014,4.78,14.146
Mahdia,20,112,517,47,0,199,115,0,975,182,112,1691,5,october,2014,10.763,6.623
Monastir,8,1,119,27,2,250,61,2,1019,96,5,1388,5,october,2014,6.916,0.36
Kasserine,141,30,1237,57,13,281,120,72,1980,318,115,3498,5,october,2014,9.091,3.288
Sfax,44,161,859,103,137,1062,206,220,3577,353,518,5498,5,october,2014,6.421,9.422
Gabes,50,92,787,62,44,611,168,186,3573,280,322,4971,5,october,2014,5.633,6.478
Kebili,52,252,952,34,77,523,268,248,3566,354,577,5041,5,october,2014,7.022,11.446
Gafsa,0,0,0,0,0,0,0,0,0,0,0,0,5,october,2014,0,0
Sidi Bouzid,110,244,1348,69,200,99,124,234,4238,303,678,5685,5,october,2014,5.33,11.926
Tozeur,10,34,125,22,38,176,83,84,722,115,156,1023,5,october,2014,11.241,15.249
Medenine,18,21,689,20,9,700,49,45,3129,87,75,4518,5,october,2014,1.926,1.66
Tataouin,25,19,129,20,29,119,66,88,879,111,136,1127,5,october,2014,9.849,12.067
Tunis,63,309,733,54,117,367,83,142,1003,200,568,2103,1,november,2014,9.51,27.009
Ariana,24,0,119,12,0,100,32,0,435,68,0,654,1,november,2014,10.398,0
Mannouba,19,4,135,32,2,117,110,11,999,161,17,1251,1,november,2014,12.87,1.359
Ben Arous,146,79,543,25,22,262,46,58,1558,217,159,2363,1,november,2014,9.183,6.729
Bizerte,6,182,498,20,121,478,83,296,2214,109,599,3190,1,november,2014,3.417,18.777
Nabeul,28,345,971,52,213,751,145,527,4115,225,1085,5837,1,november,2014,3.855,18.588
Zaghouan,7,7,152,6,3,112,17,10,878,30,20,1142,1,november,2014,2.627,1.751
Beja,12,33,262,1,0,64,8,8,325,21,41,651,1,november,2014,3.226,6.298
Jendouba ,80,188,531,40,69,462,78,107,2064,198,364,3057,1,november,2014,6.477,11.907
Le Kef,0,384,586,116,0,348,428,0,3469,544,384,4403,1,november,2014,12.355,8.721
Siliana,21,0,233,66,0,682,92,0,1399,179,0,2314,1,november,2014,7.736,0
Kairouan,96,215,1191,132,110,848,329,427,4790,557,752,6829,1,november,2014,8.156,11.012
Sousse,0,0,0,0,0,0,0,0,0,0,0,0,1,november,2014,0,0
Mahdia,29,80,487,23,0,157,51,0,1064,103,80,1708,1,november,2014,6.03,4.684
Monastir,7,0,98,31,2,247,76,4,930,114,6,1275,1,november,2014,8.941,0.471
Kasserine,123,126,1068,60,15,251,102,47,1724,285,188,3043,1,november,2014,9.366,6.178
Sfax,50,220,988,85,155,1165,170,160,3978,305,535,6131,1,november,2014,4.975,8.726
Gabes,55,102,795,76,74,555,198,199,3720,329,375,5070,1,november,2014,6.489,7.396
Kebili,203,36,781,33,57,485,192,209,2885,428,302,4151,1,november,2014,10.311,7.275
Gafsa,3,0,65,3,0,128,4,0,376,10,0,569,1,november,2014,1.757,0
Sidi Bouzid,63,243,1283,63,138,1117,148,308,4495,274,689,6895,1,november,2014,3.974,9.993
Tozeur,27,28,142,34,44,128,85,86,496,146,158,766,1,november,2014,19.06,20.627
Medenine,20,60,728,38,58,754,125,174,3573,183,292,5055,1,november,2014,3.62,5.776
Tataouin,29,29,136,33,16,112,56,57,742,118,102,990,1,november,2014,11.919,10.303
Tunis,0,0,0,0,0,0,0,0,0,0,0,0,2,november,2014,0,0
Ariana,13,0,111,17,0,185,33,0,668,63,0,964,2,november,2014,6.535,0
Mannouba,34,0,118,35,0,145,94,0,971,163,0,1234,2,november,2014,13.209,0
Ben Arous,14,76,306,15,49,242,42,55,1347,71,180,1895,2,november,2014,3.747,9.499
Bizerte,15,204,538,17,117,504,77,270,2463,109,591,3505,2,november,2014,3.11,16.862
Nabeul,17,379,958,46,215,600,187,564,4449,250,1158,6007,2,november,2014,4.162,19.278
Zaghouan,6,12,187,9,11,210,20,26,1187,35,49,1584,2,november,2014,2.21,3.093
Beja,0,0,0,0,0,0,94,0,971,94,0,971,2,november,2014,9.681,0
Jendouba ,50,231,536,40,60,457,80,75,1932,170,366,2925,2,november,2014,5.812,12.513
Le Kef,0,383,600,130,0,438,448,0,3754,578,383,4792,2,november,2014,12.062,7.992
Siliana,9,0,181,75,0,355,233,0,2256,317,0,2792,2,november,2014,11.354,0
Kairouan,99,218,1069,108,153,1136,279,603,5052,486,974,7257,2,november,2014,6.697,13.422
Sousse,56,293,1040,71,154,834,188,256,3101,315,703,4975,2,november,2014,6.332,14.131
Mahdia,101,80,434,25,0,167,45,0,956,171,80,1557,2,november,2014,10.983,5.138
Monastir,9,0,107,20,3,275,49,0,962,78,3,1344,2,november,2014,5.804,0.223
Kasserine,106,145,1270,51,8,317,125,37,2011,282,190,3598,2,november,2014,7.838,5.281
Sfax,107,149,875,113,159,1209,198,227,4301,418,535,6385,2,november,2014,6.547,8.379
Gabes,69,97,786,79,47,646,187,155,4029,335,299,5461,2,november,2014,6.134,5.475
Kebili,0,0,0,0,0,0,0,0,0,0,0,0,2,november,2014,0,0
Gafsa,30,13,142,24,15,311,154,38,1310,208,66,1763,2,november,2014,11.798,3.744
Sidi Bouzid,0,0,0,0,0,0,0,0,0,0,0,0,2,november,2014,0,0
Tozeur,23,19,358,44,27,556,97,56,989,164,102,1903,2,november,2014,8.618,5.36
Medenine,26,122,658,42,73,804,85,297,3191,153,492,4653,2,november,2014,3.288,10.574
Tataouin,17,13,93,22,17,113,40,46,743,79,76,949,2,november,2014,8.325,8.008
Tunis,54,268,663,34,90,365,85,155,1159,173,513,2187,3,november,2014,7.91,23.457
Ariana,0,0,0,0,0,0,0,0,0,0,0,0,3,november,2014,0,0
Mannouba,20,5,187,30,7,119,43,11,749,93,23,1055,3,november,2014,8.815,2.18
Ben Arous,19,141,458,13,38,226,31,48,1374,63,227,2058,3,november,2014,3.061,11.03
Bizerte,11,144,458,16,67,300,44,193,1718,71,404,2476,3,november,2014,2.868,16.317
Nabeul,36,403,1000,70,163,664,181,388,4313,287,954,5977,3,november,2014,4.802,15.961
Zaghouan,0,0,0,0,0,0,0,0,0,0,0,0,3,november,2014,0,0
Beja,0,0,0,0,0,0,0,0,0,0,0,0,3,november,2014,0,0
Jendouba ,102,258,591,40,50,421,153,71,2095,295,379,3107,3,november,2014,9.495,12.198
Le Kef,0,406,659,132,0,426,494,0,3900,626,406,4985,3,november,2014,12.558,8.144
Siliana,0,0,0,0,0,0,0,0,0,0,0,0,3,november,2014,0,0
Kairouan,76,201,1044,94,106,1032,305,446,4848,475,753,6924,3,november,2014,6.86,10.875
Sousse,66,263,1011,55,154,904,148,318,3181,269,735,5096,3,november,2014,5.279,14.423
Mahdia,24,61,427,48,0,176,87,0,900,159,61,1503,3,november,2014,10.579,4.059
Monastir,7,1,109,20,0,329,69,2,934,96,3,1372,3,november,2014,6.997,0.219
Kasserine,97,174,1284,66,18,315,106,47,2060,269,239,3659,3,november,2014,7.352,6.532
Sfax,52,194,811,72,171,980,151,289,4158,275,654,5949,3,november,2014,4.623,10.993
Gabes,8,143,851,17,70,639,22,224,4176,47,437,5666,3,november,2014,0.83,7.713
Kebili,25,228,950,38,72,587,251,267,3475,314,567,5012,3,november,2014,6.265,11.313
Gafsa,25,0,190,18,0,200,50,0,742,93,0,1132,3,november,2014,8.216,0
Sidi Bouzid,76,250,806,62,70,984,132,153,4054,270,473,5844,3,november,2014,4.62,8.094
Tozeur,12,24,309,36,18,287,83,55,1089,131,97,1685,3,november,2014,7.774,5.757
Medenine,27,68,678,36,57,757,91,176,3645,154,301,5080,3,november,2014,3.031,5.925
Tataouin,18,15,146,24,13,109,47,61,763,89,89,1018,3,november,2014,8.743,8.743
Tunis,0,0,0,0,0,0,0,0,0,0,0,0,4,november,2014,0,0
Ariana,20,0,117,6,0,94,20,0,645,46,0,856,4,november,2014,5.374,0
Mannouba,52,4,213,48,11,183,90,13,1041,190,28,1437,4,november,2014,13.222,1.949
Ben Arous,6,162,371,19,25,171,32,39,1228,57,226,1770,4,november,2014,3.22,12.768
Bizerte,8,203,557,16,129,461,77,281,1914,101,613,2932,4,november,2014,3.445,20.907
Nabeul,22,356,936,57,303,448,205,443,4194,284,1102,5578,4,november,2014,5.091,19.756
Zaghouan,0,0,0,0,0,0,0,0,0,0,0,0,4,november,2014,0,0
Beja,10,61,273,11,13,126,67,50,628,88,124,1027,4,november,2014,8.569,12.074
Jendouba ,68,191,548,43,54,434,90,73,2057,201,318,3039,4,november,2014,6.614,10.464
Le Kef,0,393,725,158,0,437,555,0,3632,713,393,4794,4,november,2014,14.873,8.198
Siliana,31,0,222,105,0,795,192,0,1800,328,0,2817,4,november,2014,11.644,0
Kairouan,59,228,1085,78,88,878,261,318,4553,398,634,6516,4,november,2014,6.108,9.73
Sousse,40,249,880,44,99,722,129,245,2807,213,593,4409,4,november,2014,4.831,13.45
Mahdia,20,60,390,30,0,131,56,0,900,106,60,1421,4,november,2014,7.46,4.222
Monastir,11,0,144,25,0,280,70,2,1028,106,2,1452,4,november,2014,7.3,0.138
Kasserine,134,169,1240,66,14,287,107,40,1717,307,223,3244,4,november,2014,9.464,6.874
Sfax,64,195,782,79,128,896,194,207,4118,337,530,5796,4,november,2014,5.814,9.144
Gabes,61,128,844,66,64,718,224,187,3571,351,379,5133,4,november,2014,6.838,7.384
Kebili,44,183,710,27,75,486,174,194,2828,245,452,4024,4,november,2014,6.088,11.233
Gafsa,32,10,265,66,16,332,104,48,1332,202,74,1929,4,november,2014,10.472,3.836
Sidi Bouzid,137,238,850,24,120,1698,71,377,4079,232,735,6627,4,november,2014,3.501,11.091
Tozeur,0,36,118,9,28,109,57,72,581,66,136,808,4,november,2014,8.168,16.832
Medenine,28,78,1086,42,46,936,99,126,4119,169,250,6141,4,november,2014,2.752,4.071
Tataouin,17,23,126,25,22,122,47,50,762,89,95,1010,4,november,2014,8.812,9.406
Tunis,41,283,622,34,81,267,62,180,1293,137,544,2182,1,december,2014,6.279,24.931
Ariana,19,4,252,22,2,166,39,1,1011,80,7,1429,1,december,2014,5.598,0.49
Mannouba,26,0,159,47,0,97,63,1,854,136,1,1110,1,december,2014,12.252,0.09
Ben Arous,29,136,420,21,17,159,58,72,1193,108,225,1772,1,december,2014,6.095,12.698
Bizerte,9,166,521,16,92,410,109,300,2091,134,558,3022,1,december,2014,4.434,18.465
Nabeul,0,0,0,0,0,0,0,0,0,0,0,0,1,december,2014,0,0
Zaghouan,0,0,0,0,0,0,0,0,0,0,0,0,1,december,2014,0,0
Beja,13,55,276,5,11,93,62,35,614,80,101,983,1,december,2014,8.138,10.275
Jendouba ,43,184,444,37,48,346,118,85,1967,198,317,2757,1,december,2014,7.182,11.498
Le Kef,0,318,549,138,0,362,543,0,3671,681,318,4582,1,december,2014,14.863,6.94
Siliana,25,0,157,68,0,313,231,0,2152,324,0,2622,1,december,2014,12.357,0
Kairouan,45,223,1105,76,102,839,243,369,5590,364,694,7534,1,december,2014,4.831,9.212
Sousse,20,269,910,49,93,781,138,293,2632,207,655,4323,1,december,2014,4.788,15.152
Mahdia,41,55,438,32,0,135,125,0,868,198,55,1441,1,december,2014,13.74,3.817
Monastir,11,10,127,28,1,290,60,0,952,99,11,1369,1,december,2014,7.232,0.804
Kasserine,196,60,1135,44,18,416,203,38,1422,443,116,2973,1,december,2014,14.901,3.902
Sfax,54,161,784,51,113,792,138,223,3939,243,497,5515,1,december,2014,4.406,9.012
Gabes,84,186,793,108,52,824,257,188,3318,449,426,4935,1,december,2014,9.098,8.632
Kebili,59,262,985,51,80,480,277,222,3375,387,564,4840,1,december,2014,7.996,11.653
Gafsa,79,0,233,68,0,248,310,0,2062,457,0,2543,1,december,2014,17.971,0
Sidi Bouzid,77,213,798,37,94,1679,136,307,4022,250,614,6499,1,december,2014,3.847,9.448
Tozeur,21,27,714,41,26,343,75,46,1082,137,99,2139,1,december,2014,6.405,4.628
Medenine,26,110,775,43,52,775,106,175,3543,175,337,5093,1,december,2014,3.436,6.617
Tataouin,21,36,138,25,22,111,65,80,1492,111,138,1741,1,december,2014,6.376,7.926
Tunis,52,266,572,38,97,370,76,93,1056,166,456,1998,2,december,2014,8.308,22.823
Ariana,22,4,243,21,1,180,41,2,1009,84,7,1432,2,december,2014,5.866,0.489
Mannouba,19,0,129,13,0,46,101,0,794,133,0,969,2,december,2014,13.725,0
Ben Arous,4,150,385,11,57,204,27,86,1025,42,293,1614,2,december,2014,2.602,18.154
Bizerte,11,185,594,17,106,428,78,278,1893,106,569,2915,2,december,2014,3.636,19.52
Nabeul,12,317,723,44,151,441,101,341,3729,157,809,4893,2,december,2014,3.209,16.534
Zaghouan,0,0,0,0,0,0,0,0,0,0,0,0,2,december,2014,0,0
Beja,8,67,178,5,5,87,15,21,347,28,93,612,2,december,2014,4.575,15.196
Jendouba ,0,0,0,0,0,0,0,0,0,0,0,0,2,december,2014,0,0
Le Kef,0,165,398,101,0,277,454,0,2893,555,165,3568,2,december,2014,15.555,4.624
Siliana,1,0,8,21,0,121,121,0,1177,143,0,1306,2,december,2014,10.949,0
Kairouan,77,169,920,69,93,739,343,357,4131,489,619,5790,2,december,2014,8.446,10.691
Sousse,18,248,787,40,105,746,117,277,2300,175,630,3833,2,december,2014,4.566,16.436
Mahdia,23,55,357,23,0,134,90,0,671,136,55,1162,2,december,2014,11.704,4.733
Monastir,23,0,111,42,0,286,95,0,916,160,0,1313,2,december,2014,12.186,0
Kasserine,90,8,681,39,8,124,160,40,989,289,56,1794,2,december,2014,16.109,3.122
Sfax,29,182,714,69,117,604,150,211,3498,248,510,4816,2,december,2014,5.15,10.59
Gabes,43,154,750,70,66,430,209,271,3092,322,491,4272,2,december,2014,7.537,11.493
Kebili,44,205,712,31,53,415,160,217,2505,235,475,3632,2,december,2014,6.47,13.078
Gafsa,56,1,343,57,1,508,180,7,1594,293,9,2445,2,december,2014,11.984,0.368
Sidi Bouzid,75,157,780,30,117,766,118,222,3091,223,496,4637,2,december,2014,4.809,10.697
Tozeur,20,19,270,52,19,1150,73,62,1150,145,100,2570,2,december,2014,5.642,3.891
Medenine,34,181,741,40,48,619,138,167,3542,212,396,4902,2,december,2014,4.325,8.078
Tataouin,16,19,91,12,11,72,25,34,567,53,64,730,2,december,2014,7.26,8.767
Tunis,45,270,607,40,184,343,61,149,1131,146,603,2081,3,december,2014,7.016,28.976
Ariana,24,28,261,28,22,210,50,49,942,102,99,1413,3,december,2014,7.219,7.006
Mannouba,18,0,110,34,0,133,109,0,940,161,0,1183,3,december,2014,13.609,0
Ben Arous,18,82,457,27,43,356,54,109,1287,99,234,2100,3,december,2014,4.714,11.143
Bizerte,9,212,596,10,118,461,72,258,1985,91,588,3042,3,december,2014,2.991,19.329
Nabeul,11,288,686,56,131,534,143,433,3365,210,852,4585,3,december,2014,4.58,18.582
Zaghouan,0,7,42,7,7,52,11,7,281,18,21,375,3,december,2014,4.8,5.6
Beja,29,3,39,9,8,85,37,62,268,75,73,392,3,december,2014,19.133,18.622
Jendouba ,37,150,379,37,54,291,123,78,1845,197,282,2515,3,december,2014,7.833,11.213
Le Kef,0,292,538,162,0,457,553,0,3232,715,292,4227,3,december,2014,16.915,6.908
Siliana,11,0,58,33,0,191,201,0,1472,245,0,1721,3,december,2014,14.236,0
Kairouan,75,238,1098,114,120,945,369,348,5170,558,706,7213,3,december,2014,7.736,9.788
Sousse,37,259,860,47,125,855,136,318,2582,220,702,4297,3,december,2014,5.12,16.337
Mahdia,20,71,382,32,0,136,84,0,758,136,71,1276,3,december,2014,10.658,5.564
Monastir,20,0,159,44,0,290,97,0,918,161,0,1367,3,december,2014,11.778,0
Kasserine,187,42,1033,54,18,168,166,43,1105,407,103,2306,3,december,2014,17.65,4.467
Sfax,39,213,619,62,148,728,134,242,3529,235,603,4876,3,december,2014,4.82,12.367
Gabes,68,123,726,106,66,557,207,247,3903,381,436,5186,3,december,2014,7.347,8.407
Kebili,70,233,927,46,89,591,362,279,3234,478,601,4752,3,december,2014,10.059,12.647
Gafsa,44,9,231,54,15,414,216,20,1412,314,44,2057,3,december,2014,15.265,2.139
Sidi Bouzid,44,148,715,33,99,892,98,159,3851,175,406,5458,3,december,2014,3.206,7.439
Tozeur,36,14,231,37,28,331,68,50,902,141,92,1464,3,december,2014,9.631,6.284
Medenine,28,173,799,32,88,632,65,252,2884,125,513,4315,3,december,2014,2.897,11.889
Tataouin,9,22,74,16,10,69,40,55,548,65,87,691,3,december,2014,9.407,12.59
Tunis,0,0,0,0,0,0,0,0,0,0,0,0,4,december,2014,0,0
Ariana,20,1,261,23,3,160,45,3,1185,88,7,1606,4,december,2014,5.479,0.436
Mannouba,19,0,176,36,0,126,122,2,921,177,2,1223,4,december,2014,14.473,0.164
Ben Arous,27,108,322,20,57,187,54,92,1149,101,257,1658,4,december,2014,6.092,15.501
Bizerte,25,162,465,5,96,400,45,145,1476,75,403,2341,4,december,2014,3.204,17.215
Nabeul,16,336,803,40,165,578,182,328,3403,238,829,4784,4,december,2014,4.975,17.329
Zaghouan,0,6,53,3,1,41,7,12,271,10,19,365,4,december,2014,2.74,5.205
Beja,12,40,223,23,15,68,70,41,499,105,96,790,4,december,2014,13.291,12.152
Jendouba ,69,185,430,45,64,415,83,84,1767,197,333,2612,4,december,2014,7.542,12.749
Le Kef,0,304,642,106,0,293,322,0,2476,428,304,3411,4,december,2014,12.548,8.912
Siliana,16,0,50,34,0,172,240,0,1459,290,0,1681,4,december,2014,17.252,0
Kairouan,56,217,1091,78,88,868,278,318,4595,412,623,6554,4,december,2014,6.286,9.506
Sousse,38,297,928,48,96,590,148,287,2729,234,680,4247,4,december,2014,5.51,16.011
Mahdia,21,56,395,28,0,141,86,0,951,135,56,1487,4,december,2014,9.079,3.766
Monastir,9,0,88,12,0,329,64,0,584,85,0,1001,4,december,2014,8.492,0
Kasserine,102,4,544,77,6,197,183,20,1207,362,30,1948,4,december,2014,18.583,1.54
Sfax,35,145,798,42,109,758,132,213,3573,209,467,5129,4,december,2014,4.075,9.105
Gabes,56,142,686,64,82,430,315,192,3666,435,416,4782,4,december,2014,9.097,8.699
Kebili,78,287,1076,41,71,483,270,266,2938,389,624,4497,4,december,2014,8.65,13.876
Gafsa,36,8,294,66,13,452,121,21,1307,223,42,2053,4,december,2014,10.862,2.046
Sidi Bouzid,0,0,0,0,0,0,0,0,0,0,0,0,4,december,2014,0,0
Tozeur,18,30,288,20,20,292,58,63,1058,96,113,1638,4,december,2014,5.861,6.899
Medenine,43,81,676,39,53,545,137,208,3534,219,342,4755,4,december,2014,4.606,7.192
Tataouin,3,20,99,9,13,96,28,73,698,40,106,893,4,december,2014,4.479,11.87
Tunis,44,217,372,23,80,255,36,85,564,103,382,1191,1,january,2015,8.648,32.074
Ariana,33,7,104,38,0,136,56,0,438,127,7,678,1,january,2015,18.732,1.032
Mannouba,10,3,55,17,2,86,60,9,531,87,14,672,1,january,2015,12.946,2.083
Ben Arous,18,204,445,21,31,195,37,119,1084,76,354,1724,1,january,2015,4.408,20.534
Bizerte,4,125,365,16,79,332,61,156,1324,81,360,2021,1,january,2015,4.008,17.813
Nabeul,24,167,415,31,82,348,153,298,2087,208,547,2850,1,january,2015,7.298,19.193
Zaghouan,0,0,0,0,0,0,0,0,0,0,0,0,1,january,2015,0,0
Beja,8,21,98,10,8,59,19,44,337,37,73,494,1,january,2015,7.49,14.777
Jendouba ,37,124,323,47,56,399,73,53,1971,157,233,2693,1,january,2015,5.83,8.652
Le Kef,0,137,205,73,0,158,176,0,1199,249,137,1562,1,january,2015,15.941,8.771
Siliana,4,0,37,29,0,162,156,0,1459,189,0,1658,1,january,2015,11.399,0
Kairouan,63,196,1070,131,94,739,366,400,4510,560,690,6319,1,january,2015,8.862,10.919
Sousse,21,172,541,45,68,416,120,189,1813,186,429,2770,1,january,2015,6.715,15.487
